URL,Index Status,Coverage State,Last Crawl Date,Clicks (30d),Impressions (30d),CTR (%),Avg Position,HTTP Status,In Sitemap,Sitemap Last Modified,Accessible,Action Needed
https://www.icebergdata.co/case-study/consumer-electronics/consumer-electronics-boosting-promotion-roi-through-real-time-competitor,PASS,Submitted and indexed,2025-12-02,0,0,0.00,,200,Yes,2025-08-06,Yes,Optimize Content for SEO
https://www.icebergdata.co/case-study/healthcare/healthcare-eliminating-surgical-delays-real-time-implant-instrument,PASS,Submitted and indexed,2025-12-02,0,0,0.00,,200,Yes,2025-08-04,Yes,Optimize Content for SEO
https://www.icebergdata.co/case-study/healthcare/healthcare-closing-patient-experience-gap-telehealth-review,PASS,Submitted and indexed,2025-12-02,0,0,0.00,,200,Yes,2025-08-03,Yes,Optimize Content for SEO
https://www.icebergdata.co/case-study/lead-generation/lead-generation-decoding-competitor-pricing-deep-web-scraping-reduced-cpql,PASS,Submitted and indexed,2025-12-02,0,0,0.00,,200,Yes,2025-08-03,Yes,Optimize Content for SEO
https://www.icebergdata.co/case-study/healthcare/healthcare-cracking-competitor-dme-bundle-pricing-boost-average-order,PASS,Submitted and indexed,2025-12-02,0,0,0.00,,200,Yes,2025-08-02,Yes,Optimize Content for SEO
https://www.icebergdata.co/case-study/food-delivery/food-delivery-decoding-delivery-disasters-granular-sentiment-analysis,PASS,Submitted and indexed,2025-12-02,0,0,0.00,,200,Yes,2025-07-29,Yes,Optimize Content for SEO
https://www.icebergdata.co/case-study/consumer-electronics/consumer-electronics-decoding-competitor-total-cost-ownership-capture,PASS,Submitted and indexed,2025-12-02,0,0,0.00,,200,Yes,2025-07-28,Yes,Optimize Content for SEO
https://www.icebergdata.co/case-study/food-delivery/food-delivery-neutralizing-competitor-surge-pricing-real-time-fee,PASS,Submitted and indexed,2025-12-02,0,0,0.00,,200,Yes,2025-07-24,Yes,Optimize Content for SEO
https://www.icebergdata.co/case-study/car-rental/car-rental-slashing-vehicle-downtime-real-time-service-parts-data-cut,PASS,Submitted and indexed,2025-12-02,0,0,0.00,,200,Yes,2025-07-18,Yes,Optimize Content for SEO
https://www.icebergdata.co/case-study/airlines/airlines-frequent-flyers-brand-advocates-data-driven-influencer,PASS,Submitted and indexed,2025-12-02,0,0,0.00,,200,Yes,2025-07-17,Yes,Optimize Content for SEO
https://www.icebergdata.co/case-study/e-commerce/e-commerce-cutting-last-mile-delivery-failures-hyper-local-carrier,PASS,Submitted and indexed,2025-12-02,0,0,0.00,,200,Yes,2025-07-14,Yes,Optimize Content for SEO
https://www.icebergdata.co/case-study/retail/retail-cutting-return-freight-costs-intercepting-pre-shipment,PASS,Submitted and indexed,2025-12-02,0,0,0.00,,200,Yes,2025-07-09,Yes,Optimize Content for SEO
https://www.icebergdata.co/case-study/lead-generation/lead-generation-generating-high-value-b2b-leads-predicting-component,PASS,Submitted and indexed,2025-12-02,0,0,0.00,,200,Yes,2025-07-05,Yes,Optimize Content for SEO
https://www.icebergdata.co/case-study/retail/retail-greenwashing-genuine-sentiment-analysis-defused-crisis,PASS,Submitted and indexed,2025-12-02,0,0,0.00,,200,Yes,2025-07-01,Yes,Optimize Content for SEO
https://www.icebergdata.co/case-study/car-rental/car-rental-frustration-five-stars-pinpointing-negative-sentiment,PASS,Submitted and indexed,2025-12-02,0,0,0.00,,200,Yes,2025-06-28,Yes,Optimize Content for SEO
https://www.icebergdata.co/case-study/hotels/hotels-decoding-guest-ambivalence-transforming-neutral-reviews,PASS,Submitted and indexed,2025-12-02,0,0,0.00,,200,Yes,2025-06-16,Yes,Optimize Content for SEO
https://www.icebergdata.co/case-study/bus-operators/bus-operators-tiktok-terminal-uncovering-hyper-local-influencers-drive,PASS,Submitted and indexed,2025-12-02,0,0,0.00,,200,Yes,2025-06-11,Yes,Optimize Content for SEO
https://www.icebergdata.co/case-study/car-rental/car-rental-solving-one-way-rental-puzzle-balancing-fleet,PASS,Submitted and indexed,2025-12-02,0,0,0.00,,200,Yes,2025-06-05,Yes,Optimize Content for SEO
https://www.icebergdata.co/case-study/airlines/airlines-rescuing-underbooked-flights-revenue-lift-through,PASS,Submitted and indexed,2025-12-02,0,0,0.00,,200,Yes,2025-06-05,Yes,Optimize Content for SEO
https://www.icebergdata.co/case-study/hotels/hotels-slashing-perishable-inventory-waste-through-hyper-local,PASS,Submitted and indexed,2025-12-02,0,0,0.00,,200,Yes,2025-06-02,Yes,Optimize Content for SEO
https://www.icebergdata.co/case-study/airlines/airlines-pinpointing-high-impact-app-features-through-aggregated,PASS,Submitted and indexed,2025-12-02,0,0,0.00,,200,Yes,2025-05-26,Yes,Optimize Content for SEO
https://www.icebergdata.co/case-study/e-commerce/e-commerce-decoding-product-launch-narratives-feature-level-sentiment,PASS,Submitted and indexed,2025-12-02,0,0,0.00,,200,Yes,2025-05-20,Yes,Optimize Content for SEO
https://www.icebergdata.co/case-study/e-commerce/e-commerce-decoding-landed-costs-total-price-scraping-reduced-cart,PASS,Submitted and indexed,2025-12-02,0,0,0.00,,200,Yes,2025-05-09,Yes,Optimize Content for SEO
https://www.icebergdata.co/case-study/e-commerce/e-commerce-automating-reach-compliance-ingredient-level-scraping-prevented,PASS,Submitted and indexed,2025-12-02,0,0,0.00,,200,Yes,2025-05-08,Yes,Optimize Content for SEO
https://www.icebergdata.co/case-study/hotels/hotels-unmasking-hidden-fees-ancillary-charge-scraping,PASS,Submitted and indexed,2025-12-02,0,0,0.00,,200,Yes,2025-05-07,Yes,Optimize Content for SEO
https://www.icebergdata.co/case-study/hotels/hotels-vanity-metrics-verified-bookings-pinpointing-high-roi,PASS,Submitted and indexed,2025-12-02,0,0,0.00,,200,Yes,2025-05-07,Yes,Optimize Content for SEO
https://www.icebergdata.co/case-study/e-commerce/e-commerce-capturing-long-tail-surges-forum-scraping-boosted,PASS,Submitted and indexed,2025-12-02,0,0,0.00,,200,Yes,2025-04-26,Yes,Optimize Content for SEO
https://www.icebergdata.co/case-study/lead-generation/lead-generation-forum-lurkers-lead-magnets-identifying-high-conversion,PASS,Submitted and indexed,2025-12-02,0,0,0.00,,200,Yes,2025-04-26,Yes,Optimize Content for SEO
https://www.icebergdata.co/case-study/food-delivery/food-delivery-mapping-hangry-index-geospatial-sentiment-analysis,PASS,Submitted and indexed,2025-12-02,0,0,0.00,,200,Yes,2025-04-13,Yes,Optimize Content for SEO
https://www.icebergdata.co/case-study/retail/retail-complaints-competitive-edge-pinpointing-missing-features,PASS,Submitted and indexed,2025-12-02,0,0,0.00,,200,Yes,2025-04-06,Yes,Optimize Content for SEO
https://www.icebergdata.co/case-study/car-rental/car-rental-beyond-vanity-metrics-matching-niche-travel,PASS,Submitted and indexed,2025-12-02,0,0,0.00,,200,Yes,2025-03-19,Yes,Optimize Content for SEO
https://www.icebergdata.co/case-study/retail/retail-winning-buy-box-real-time-marketplace-monitoring,PASS,Submitted and indexed,2025-12-02,0,0,0.00,,200,Yes,2025-03-05,Yes,Optimize Content for SEO
https://www.icebergdata.co/case-study/bus-operators/bus-operators-event-driven-fare-optimization-boosting-off-peak-revenue,PASS,Submitted and indexed,2025-12-06,0,0,0.00,,200,Yes,2025-02-28,Yes,Optimize Content for SEO
https://www.icebergdata.co/case-study/car-rental/car-rental-ensuring-fair-pricing-integrity-proactive-monitoring,PASS,Submitted and indexed,2025-12-02,0,0,0.00,,200,Yes,2025-02-24,Yes,Optimize Content for SEO
https://www.icebergdata.co/case-study/bus-operators/bus-operators-boosting-rider-satisfaction-through-onboard-amenity,PASS,Submitted and indexed,2025-12-02,0,0,0.00,,200,Yes,2025-02-20,Yes,Optimize Content for SEO
https://www.icebergdata.co/case-study/hotels/hotels-cutting-food-spoilage-predictive-supply-chain-intelligence,PASS,Submitted and indexed,2025-12-02,0,0,0.00,,200,Yes,2025-02-18,Yes,Optimize Content for SEO
https://www.icebergdata.co/case-study/car-rental/car-rental-pinpointing-high-roi-fleet-deployment-mapping-charging,PASS,Submitted and indexed,2025-12-02,0,0,0.00,,200,Yes,2025-02-17,Yes,Optimize Content for SEO
https://www.icebergdata.co/case-study/airlines/airlines-automating-acaa-compliance-web-scraping-ensures,PASS,Submitted and indexed,2025-12-02,0,0,0.00,,200,Yes,2025-02-16,Yes,Optimize Content for SEO
https://www.icebergdata.co/case-study/retail/retail-dead-ends-deal-zones-boosting-basket-size-in-store,PASS,Submitted and indexed,2025-12-02,0,0,0.00,,200,Yes,2025-02-05,Yes,Optimize Content for SEO
https://www.icebergdata.co/case-study/car-rental/car-rental-path-purchase-analyzing-customer-dwell-time-airport-rental,PASS,Submitted and indexed,2025-12-02,0,0,0.00,,200,Yes,2024-12-25,Yes,Optimize Content for SEO
https://www.icebergdata.co/case-study/car-rental/car-rental-decoding-traveler-intent-sentiment-analysis-niche,PASS,Submitted and indexed,2025-12-02,0,0,0.00,,200,Yes,2024-12-14,Yes,Optimize Content for SEO
https://www.icebergdata.co/case-study/e-commerce/e-commerce-dynamic-carrier-selection-slashing-delivery-exceptions,NEUTRAL,Crawled - currently not indexed,2025-12-02,0,0,0.00,,200,Yes,2024-11-13,Yes,No Action
https://www.icebergdata.co/case-study/consumer-electronics/consumer-electronics-closing-innovation-gap-nlp-customer-reviews-drove-product,PASS,Submitted and indexed,2025-12-02,0,0,0.00,,200,Yes,2024-11-02,Yes,Optimize Content for SEO
https://www.icebergdata.co/case-study/car-rental/car-rental-decoding-dwelling-time-geospatial-data-reshaped,PASS,Submitted and indexed,2025-12-02,0,0,0.00,,200,Yes,2024-10-30,Yes,Optimize Content for SEO
https://www.icebergdata.co/case-study/hotels/hotels-cutting-food-waste-real-time-scraping-local,PASS,Submitted and indexed,2025-12-02,0,0,0.00,,200,Yes,2024-10-08,Yes,Optimize Content for SEO
https://www.icebergdata.co/case-study/airlines/airlines-reducing-gate-congestion-through-predictive-passenger,PASS,Submitted and indexed,2025-12-02,0,0,0.00,,200,Yes,2024-10-05,Yes,Optimize Content for SEO
https://www.icebergdata.co/case-study/retail/retail-pinpointing-critical-design-flaws-customer-review,PASS,Submitted and indexed,2025-12-02,0,0,0.00,,200,Yes,2024-08-11,Yes,Optimize Content for SEO
https://www.icebergdata.co/case-study/e-commerce/e-commerce-preserving-brand-integrity-real-time-sentiment-tracking,PASS,Submitted and indexed,2025-12-02,0,0,0.00,,200,Yes,2024-08-05,Yes,Optimize Content for SEO
https://www.icebergdata.co/case-study/retail/retail-greenwashing-green-lighting-quantifying-roi-sustainable-messaging,PASS,Submitted and indexed,2025-12-02,0,0,0.00,,200,Yes,2024-07-27,Yes,Optimize Content for SEO
https://www.icebergdata.co/case-study/lead-generation/lead-generation-frustration-conversion-generating-high-intent-b2b-leads,PASS,Submitted and indexed,2025-12-02,0,0,0.00,,200,Yes,2024-07-23,Yes,Optimize Content for SEO
https://www.icebergdata.co/case-study/airlines/airlines-slashing-aircraft-on-ground-aog-costs-automating-secondary,PASS,Submitted and indexed,2025-12-02,0,0,0.00,,200,Yes,2024-06-30,Yes,Optimize Content for SEO
https://www.icebergdata.co/case-study/airlines/airlines-unlocking-niche-routes-identifying-high-impact-travel,PASS,Submitted and indexed,2025-12-02,0,0,0.00,,200,Yes,2024-06-20,Yes,Optimize Content for SEO
https://www.icebergdata.co/case-study/airlines/airlines-unlocking-event-driven-demand-boosting-ancillary-revenue,PASS,Submitted and indexed,2025-12-02,0,0,0.00,,200,Yes,2024-06-05,Yes,Optimize Content for SEO
https://www.icebergdata.co/case-study/retail/retail-maximizing-cart-value-dynamic-pricing-model,PASS,Submitted and indexed,2025-12-02,0,0,0.00,,200,Yes,2024-05-22,Yes,Optimize Content for SEO
https://www.icebergdata.co/case-study/retail/retail-dead-zones-hotspots-increasing-basket-size-in-store-journey,PASS,Submitted and indexed,2025-12-02,0,0,0.00,,200,Yes,2024-05-03,Yes,Optimize Content for SEO
https://www.icebergdata.co/case-study/e-commerce/e-commerce-curbing-overstock-waste-through-predictive-analysis,PASS,Submitted and indexed,2025-12-02,0,0,0.00,,200,Yes,2024-03-12,Yes,Optimize Content for SEO
https://www.icebergdata.co/case-study/car-rental/car-rental-pinpointing-high-value-expansion-markets-triangulating-aviation,PASS,Submitted and indexed,2025-12-02,0,0,0.00,,200,Yes,2024-02-29,Yes,Optimize Content for SEO
https://www.icebergdata.co/case-study/lead-generation/lead-generation-transforming-lead-quality-sentiment-analysis-uncovered,PASS,Submitted and indexed,2025-12-02,0,0,0.00,,200,Yes,2024-02-23,Yes,Optimize Content for SEO
https://www.icebergdata.co/case-study/market-intelligence/market-intelligence-achieving-market-integrity-automating-competitor-health,PASS,Submitted and indexed,2025-12-02,0,0,0.00,,200,Yes,2024-02-05,Yes,Optimize Content for SEO
https://www.icebergdata.co/case-study/retail/retail-unlocking-hidden-revenue-dynamic-bundle-pricing,PASS,Submitted and indexed,2025-12-02,0,0,0.00,,200,Yes,2023-12-28,Yes,Optimize Content for SEO
https://www.icebergdata.co/case-study/airlines/airlines-closing-in-flight-experience-gap-customer-review,PASS,Submitted and indexed,2025-12-02,0,0,0.00,,200,Yes,2023-12-11,Yes,Optimize Content for SEO
https://www.icebergdata.co/case-study/e-commerce/e-commerce-boosting-conversion-rates-identifying-micro-influencers-high,PASS,Submitted and indexed,2025-12-02,0,0,0.00,,200,Yes,2023-11-30,Yes,Optimize Content for SEO
https://www.icebergdata.co/case-study/lead-generation/lead-generation-proactive-lead-generation-identifying-distressed-shippers,PASS,Submitted and indexed,2025-12-02,0,0,0.00,,200,Yes,2023-10-12,Yes,Optimize Content for SEO
https://www.icebergdata.co/case-study/e-commerce/e-commerce-noise-signal-pinpointing-micro-influencers-organic-brand,PASS,Submitted and indexed,2025-12-02,0,0,0.00,,200,Yes,2023-09-19,Yes,Optimize Content for SEO
https://www.icebergdata.co/case-study/home-services-and-repair/home-services-&amp;-repair-pinpointing-service-deserts-expanding-premium-appliance,NEUTRAL,URL is unknown to Google,,0,0,0.00,,200,Yes,2023-09-09,Yes,No Action
https://www.icebergdata.co/case-study/retail/retail-maximizing-cross-sell-revenue-through-store-in-store-foot,PASS,Submitted and indexed,2025-12-02,0,0,0.00,,200,Yes,2023-08-29,Yes,Optimize Content for SEO
https://www.icebergdata.co/case-study/car-rental/car-rental-maximizing-ancillary-revenue-through-deep-funnel,PASS,Submitted and indexed,2025-12-02,0,0,0.00,,200,Yes,2023-08-28,Yes,Optimize Content for SEO
https://www.icebergdata.co/case-study/hotels/hotels-slashing-waste-event-driven-demand-forecasting,PASS,Submitted and indexed,2025-12-02,0,0,0.00,,200,Yes,2023-08-27,Yes,Optimize Content for SEO
https://www.icebergdata.co/case-study/lead-generation/lead-generation-mitigating-tcpa-risk-proactive-lead-funnel,PASS,Submitted and indexed,2025-12-02,0,0,0.00,,200,Yes,2023-07-14,Yes,Optimize Content for SEO
https://www.icebergdata.co/case-study/airlines/airlines-boosting-ancillary-revenue-real-time-event-driven-upgrade,PASS,Submitted and indexed,2025-12-02,0,0,0.00,,200,Yes,2023-06-27,Yes,Optimize Content for SEO
https://www.icebergdata.co/case-study/car-rental/car-rental-navigating-urban-lezs-ensuring-fleet-compliance,PASS,Submitted and indexed,2025-12-02,0,0,0.00,,200,Yes,2023-06-21,Yes,Optimize Content for SEO
https://www.icebergdata.co/case-study/lead-generation/lead-generation-solving-lead-cannibalization-dynamic-pricing-based,PASS,Submitted and indexed,2025-12-02,0,0,0.00,,200,Yes,2023-06-17,Yes,Optimize Content for SEO
https://www.icebergdata.co/case-study/hotels/hotels-dynamic-lobby-monetization-boosting-ancillary-revenue,NEUTRAL,Crawled - currently not indexed,2025-12-02,0,0,0.00,,200,Yes,2023-06-14,Yes,No Action
https://www.icebergdata.co/case-study/hotels/hotels-decoding-digital-empathy-sentiment-analysis-management,PASS,Submitted and indexed,2025-12-02,0,0,0.00,,200,Yes,2023-06-09,Yes,Optimize Content for SEO
https://www.icebergdata.co/case-study/e-commerce/e-commerce-closing-innovation-loop-smart-home-brand-pinpointed-key,PASS,Submitted and indexed,2025-12-02,0,0,0.00,,200,Yes,2023-05-22,Yes,Optimize Content for SEO
https://www.icebergdata.co/case-study/airlines/airlines-uncovering-destination-expert-influencers-drive-booking-lift,PASS,Submitted and indexed,2025-12-02,0,0,0.00,,200,Yes,2023-05-14,Yes,Optimize Content for SEO
https://www.icebergdata.co/case-study/hotels/hotels-unlocking-boutique-hotel-growth-untapped-cities-via-bleisure,PASS,Submitted and indexed,2025-12-02,0,0,0.00,,200,Yes,2023-05-09,Yes,Optimize Content for SEO
https://www.icebergdata.co/case-study/hotels/hotels-pinpointing-prime-wellness-hotel-locations-mapping,PASS,Submitted and indexed,2025-12-02,0,0,0.00,,200,Yes,2023-05-02,Yes,Optimize Content for SEO
https://www.icebergdata.co/case-study/market-intelligence/market-intelligence-pinpointing-profitable-land-parcels-eco-home-development,PASS,Submitted and indexed,2025-12-02,0,0,0.00,,200,Yes,2023-04-14,Yes,Optimize Content for SEO
https://www.icebergdata.co/case-study/car-rental/car-rental-decoding-competitor-surcharges-granular-fee-scraping,PASS,Submitted and indexed,2025-12-02,0,0,0.00,,200,Yes,2023-02-23,Yes,Optimize Content for SEO
https://www.icebergdata.co/case-study/hotels/hotels-reversing-booking-decline-decoding-guest-sentiment-whispers,PASS,Submitted and indexed,2025-12-02,0,0,0.00,,200,Yes,2023-02-19,Yes,Optimize Content for SEO
https://www.icebergdata.co/case-study/e-commerce/e-commerce-escaping-price-wars-dynamic-pricing-model-based-competitor,PASS,Submitted and indexed,2025-12-02,0,0,0.00,,200,Yes,2023-02-05,Yes,Optimize Content for SEO
https://www.icebergdata.co/case-study/retail/retail-mapping-profitability-scraping-competitor-store-layouts,PASS,Submitted and indexed,2025-12-02,0,0,0.00,,200,Yes,2023-01-12,Yes,Optimize Content for SEO
